Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 46
"Congo, Rep. of",634,Financial Development Index,FD_FD_IX,Value,0.0276786051690578,0.0379764661192894,0.0466451048851013,0.0532520860433578,0.0631201714277267,0.0677929073572159,0.0637773722410202,0.0503406375646591,0.0449516698718071,0.0407385192811489,0.043787807226181,0.0410750806331635,0.0401107259094715,0.0374657064676285,0.0332866422832012,0.0325462147593498,0.0310582146048546,0.0326897986233234,0.0368114449083805,0.0415920093655586,0.0365118496119976,0.0465629100799561,0.0411309599876404,0.0567534230649471,0.0422488562762737,0.0324551612138748,0.0274952966719866,0.0326821357011795,0.040416531264782,0.0817172452807426,0.0904316306114197,0.08928132802248,0.0935588628053665,0.0930480882525444,0.103006362915039,0.11850318312645,0.121484220027924,0.119055300951004,0.114091672003269,0.10670667886734,0.10670667886734,
"Congo, Dem. Rep. of the",636,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0849547311663628,0.0849547311663628,0.0286570601165295,0.0443608947098255,0.0068616745993495,0.0661494061350822,0.0033391597680747,0.0264955218881369,0.0647996142506599,0.0264414735138416,0.0374452322721481,0.0262936018407345,0.0375943519175053,0.0471009761095047,0.0415238440036774,0.0374446883797646,0.0314529985189438,0.0276005566120148,0.0287037156522274,0.0282398629933596,0.0322740040719509,0.0426139310002327,0.0420204885303974,0.0384556129574776,0.0438795983791351,0.050183966755867,0.0400039404630661,0.0451482534408569,
"Fiji, Rep. of",819,Financial Development Index,FD_FD_IX,Value,0.110715679824352,0.123619198799133,0.123617514967918,0.131994187831879,0.137456089258194,0.141912177205086,0.13596884906292,0.142597481608391,0.138849332928658,0.156434148550034,0.167765393853188,0.174942210316658,0.174763858318329,0.161685988306999,0.158646672964096,0.16795814037323,0.157813712954521,0.152033165097237,0.147589147090912,0.14189338684082,0.148689597845078,0.146423444151878,0.156114384531975,0.151570498943329,0.170050397515297,0.176991760730743,0.17944410443306,0.181532591581345,0.184090316295624,0.188193291425705,0.191611483693123,0.186041876673698,0.187982305884361,0.196400135755539,0.198046371340752,0.201984420418739,0.207229062914848,0.206125989556313,0.208238184452057,0.207514360547066,0.210849866271019,
Kiribati,826,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113605678081512,0.105737455189228,0.105737455189228,0.105737455189228,0.105737455189228,0.105737455189228,0.105737455189228,0.105737455189228,0.105737455189228,0.105737455189228,0.105737455189228,0.105737455189228,0.105737455189228,0.105737455189228,0.105737455189228,0.105237573385239,0.081350065767765,0.0975571647286415,0.0975571647286415,0.0975571647286415,0.0975571647286415,0.0975571647286415,0.0975571647286415,0.0975571647286415,
Cameroon,622,Financial Development Index,FD_FD_IX,Value,0.0700371861457825,0.072664700448513,0.0728002265095711,0.0722319036722183,0.0604811683297157,0.054960697889328,0.0574837699532509,0.0612574368715286,0.0580316856503487,0.0594719499349594,0.0620828941464424,0.0621654912829399,0.0573842711746693,0.0477772057056427,0.0492468662559986,0.0597597770392895,0.0853748172521591,0.0833445638418198,0.0757203176617622,0.0658440291881561,0.0815400779247284,0.0829685553908348,0.0773572847247124,0.07305858284235,0.0735322311520576,0.0805569142103195,0.0797689184546471,0.0852367430925369,0.0839722231030464,0.0834002792835236,0.0779835060238838,0.0803234204649925,0.0794241279363632,0.096434660255909,0.0772746354341507,0.0817162841558456,0.0799982473254204,0.0854384452104568,0.0867545157670975,0.0807963386178017,0.0883391499519348,
Cabo Verde,624,Financial Development Index,FD_FD_IX,Value,0.147688031196594,0.150262281298637,0.136670038104057,0.131897613406181,0.10350451618433,0.108011290431023,0.0751041993498802,0.101382955908775,0.126605123281479,0.145628347992897,0.180912226438522,0.174139797687531,0.178840056061745,0.184263706207275,0.187679618597031,0.141424268484116,0.146224543452263,0.143776804208755,0.152307823300362,0.13875924050808,0.141958177089691,0.152038812637329,0.153159081935883,0.150684580206871,0.152085140347481,0.155841693282127,0.173147201538086,0.194032773375511,0.214830949902534,0.220013856887817,0.238142073154449,0.238174930214882,0.245839446783066,0.246393173933029,0.245907172560692,0.246698096394539,0.246540024876595,0.240716353058815,0.243943735957146,0.254847437143326,0.2574343085289,
"Equatorial Guinea, Rep. of",642,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0992619693279266,0.114855743944645,0.104490928351879,0.0994803458452225,0.105893671512604,0.101667851209641,0.123951055109501,0.117964364588261,0.112315252423286,0.0965543165802956,0.10589425265789,0.110578812658787,0.10368949919939,0.122221924364567,0.112094424664974,0.0839949101209641,0.0786188244819641,0.0897040143609047,0.0889498963952065,0.0851081535220146,0.0865923166275024,0.088596947491169,0.0763051137328148,0.0876209363341331,0.0886815786361694,0.0765491798520088,0.0804366022348404,0.0876796990633011,0.0668899342417717,0.0689484775066376,0.0739191249012947,0.076531708240509,0.0785780251026154,0.0810738652944565,0.0819021984934807,0.0838616713881493,
Mongolia,948,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100801587104797,0.0856531485915184,0.0832812711596489,0.136470630764961,0.0901430398225784,0.09236890822649,0.0911690592765808,0.157729610800743,0.116188459098339,0.123607121407986,0.125213831663132,0.167842552065849,0.179112821817398,0.186380743980408,0.197416052222252,0.210356548428535,0.231544226408005,0.235065788030624,0.241398081183434,0.253340095281601,0.269360214471817,0.306086868047714,0.313303768634796,0.320020347833633,0.360944271087646,0.376861453056335,0.371918022632599,0.394863665103912,0.346315652132034,0.3304842710495,
"Croatia, Rep. of",960,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241709589958191,0.247690856456757,0.211217224597931,0.263470709323883,0.232126384973526,0.255288332700729,0.252669990062714,0.266319811344147,0.29892486333847,0.31674513220787,0.343001931905746,0.360531270503998,0.396820873022079,0.402222901582718,0.467183589935303,0.520106673240662,0.467161655426025,0.474461644887924,0.480145543813705,0.477830678224564,0.49170383810997,0.485610514879227,0.485883980989456,0.47833514213562,0.492685198783875,0.492638379335403,0.4811792075634,0.480475604534149,0.478417813777924,
Sierra Leone,724,Financial Development Index,FD_FD_IX,Value,0.0343638584017754,0.0312059596180916,0.0310111604630947,0.0280970297753811,0.0278585683554411,0.0275527145713568,0.0305358693003654,0.0178025886416435,0.0295100528746843,0.0386307276785374,0.029745876789093,0.0469936467707157,0.0477879159152508,0.0389937944710255,0.0358511470258236,0.0441999174654484,0.0538926459848881,0.0431572608649731,0.0489581488072872,0.0642784610390663,0.0617288798093796,0.0585683733224869,0.0576115809381008,0.0617682449519634,0.0628902539610863,0.0581308342516422,0.0521774776279926,0.0378896407783031,0.040410652756691,0.0489735268056393,0.0584472231566906,0.0619614347815514,0.0590939819812775,0.0334642492234707,0.0654846280813217,0.0623976439237595,0.0730833560228348,0.0648356527090073,0.0727043300867081,0.0631631314754486,0.0737753510475159,
"Mozambique, Rep. of",688,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948256701231003,0.0982647836208344,0.107456833124161,0.0866501331329346,0.0869569703936577,0.0890183448791504,0.0592561885714531,0.0627262890338898,0.0581110045313835,0.0456395298242569,0.0461466200649738,0.113221623003483,0.086601622402668,0.0813563466072083,0.0912703275680542,0.0872152745723724,0.103943333029747,0.101956747472286,0.110962629318237,0.116006791591644,0.1176672950387,0.110145904123783,0.111457407474518,0.123735591769218,0.128588855266571,0.135161072015762,0.130012929439545,0.116680905222893,0.118352666497231,0.118778139352798,0.155439481139183,
Niger,692,Financial Development Index,FD_FD_IX,Value,0.140560865402222,0.142149209976196,0.140431791543961,0.141623005270958,0.140906229615211,0.136808484792709,0.141418784856796,0.137938231229782,0.136779472231865,0.123364418745041,0.119285501539707,0.113587990403175,0.113047070801258,0.106694303452969,0.0955805033445358,0.0856634676456451,0.079560250043869,0.0729868337512016,0.0804758295416832,0.0631411671638489,0.0494538322091103,0.0665777772665024,0.0570959486067295,0.0573476105928421,0.061715692281723,0.0700681582093239,0.0614762268960476,0.0680149719119072,0.0851281061768532,0.091086283326149,0.101006686687469,0.100785687565804,0.0991137698292732,0.103856094181538,0.100210845470428,0.111666604876518,0.104134283959866,0.107060715556145,0.0982429012656212,0.0992945954203606,0.0994444489479065,
Rwanda,714,Financial Development Index,FD_FD_IX,Value,0.10864832252264,0.113087110221386,0.116911500692368,0.114196717739105,0.120628587901592,0.131422445178032,0.132941856980324,0.133293569087982,0.14129501581192,0.142892330884933,0.119088008999825,0.0938496291637421,0.100809819996357,0.10810861736536,0.0966255664825439,0.124260999262333,0.11158512532711,0.103241614997387,0.105815596878529,0.102165997028351,0.120254404842854,0.0972815379500389,0.0948173925280571,0.0967817306518555,0.0881384760141373,0.0710800066590309,0.100005596876144,0.0886008739471436,0.100010439753532,0.0828458741307259,0.0951042622327805,0.105166628956795,0.108160704374313,0.105886355042458,0.10842490196228,0.114592522382736,0.111442528665066,0.12124827504158,0.128920912742615,0.119038462638855,0.12313237786293,
"São Tomé and Príncipe, Dem. Rep. of",716,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769940465688705,0.0808628425002098,0.0659272894263268,0.0552317649126053,0.0551664605736732,0.0361210443079472,0.0493300743401051,0.0491499677300453,0.049447275698185,0.0507194474339485,0.0542504489421844,0.0586128644645214,0.0705187097191811,0.0613458007574081,0.0665152072906494,0.0949209034442902,0.11168073117733,0.126037150621414,0.129634410142899,0.140553131699562,0.138687700033188,0.135264545679092,0.133524090051651,0.119553327560425,0.121207691729069,0.109324909746647,0.10938386619091,0.108429864048958,
Seychelles,718,Financial Development Index,FD_FD_IX,Value,0.351642608642578,0.345363289117813,0.337761968374252,0.331464380025864,0.31280928850174,0.284572750329971,0.250358670949936,0.232649058103561,0.231530621647835,0.256444931030273,0.247663080692291,0.252304077148438,0.250905185937881,0.250241041183472,0.274549782276154,0.293230593204498,0.276845693588257,0.285198718309402,0.295282661914825,0.302492648363113,0.307094663381577,0.311289817094803,0.339495062828064,0.341827988624573,0.328030169010162,0.321917951107025,0.323666125535965,0.325207948684692,0.338169544935226,0.322073549032211,0.325285404920578,0.324036478996277,0.332888036966324,0.332950353622437,0.332529544830322,0.333572179079056,0.340537548065186,0.344043016433716,0.342596799135208,0.349890649318695,0.358843088150024,
Senegal,722,Financial Development Index,FD_FD_IX,Value,0.0883487313985825,0.090310275554657,0.0851655378937721,0.0852868184447289,0.078616164624691,0.0744986534118652,0.067316934466362,0.0663846507668495,0.0723397880792618,0.0701884925365448,0.0653692558407784,0.0614445544779301,0.0648584291338921,0.0651845484972,0.0618379600346088,0.071990855038166,0.0851320326328278,0.089122548699379,0.0816840082406998,0.0881456658244133,0.0870046615600586,0.0842559039592743,0.0838728472590446,0.0880216285586357,0.0892479419708252,0.0846018195152283,0.0935086831450462,0.100439183413982,0.0955040827393532,0.0938861444592476,0.0959765613079071,0.0930293351411819,0.0911421999335289,0.0933968499302864,0.0842533782124519,0.0911778509616852,0.0987019613385201,0.10947397351265,0.112984701991081,0.114530675113201,0.112822070717812,
Georgia,915,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677517205476761,0.0662135630846024,0.0754858106374741,0.0771407783031464,0.0727662518620491,0.0718908160924912,0.0734451860189438,0.100473411381245,0.0772329866886139,0.0801407173275948,0.0818898677825928,0.0861094295978546,0.103719055652618,0.127608731389046,0.187955260276794,0.150406002998352,0.167577758431435,0.19102056324482,0.225480511784554,0.240007013082504,0.241556912660599,0.252996981143951,0.296282052993774,0.290450632572174,0.28872162103653,0.304706782102585,0.306507438421249,
Norway,142,Financial Development Index,FD_FD_IX,Value,0.136083632707596,0.139814257621765,0.137171000242233,0.178245469927788,0.206382930278778,0.285006433725357,0.308178067207336,0.456643283367157,0.372273147106171,0.423591554164886,0.392143726348877,0.388676524162292,0.357036411762238,0.421143084764481,0.416877210140228,0.420714169740677,0.486163884401321,0.533863127231598,0.557600259780884,0.570289611816406,0.598140001296997,0.593292653560638,0.564552664756775,0.582781851291656,0.647849857807159,0.712218999862671,0.726562321186066,0.777040958404541,0.723018825054169,0.772116422653198,0.743937730789185,0.742972612380981,0.675356507301331,0.645974397659302,0.673054039478302,0.690488159656525,0.684542596340179,0.663262724876404,0.65534371137619,0.651824772357941,0.661392509937286,
Sweden,144,Financial Development Index,FD_FD_IX,Value,0.304756104946136,0.326711356639862,0.344066172838211,0.366455078125,0.397019028663635,0.402204096317291,0.413127988576889,0.423593908548355,0.444285720586777,0.464832097291946,0.44289755821228,0.383269280195236,0.424396723508835,0.453448623418808,0.54155421257019,0.502191603183746,0.53020703792572,0.593279719352722,0.640397787094116,0.664665520191193,0.7423956990242,0.746801674365997,0.697307586669922,0.693805694580078,0.714259445667267,0.733154892921448,0.777899265289307,0.796283364295959,0.769691646099091,0.797008156776428,0.802029311656952,0.803372859954834,0.800371646881104,0.80708646774292,0.8011514544487,0.801010727882385,0.785609424114227,0.780493915081024,0.777656137943268,0.733101010322571,0.724299907684326,
Switzerland,146,Financial Development Index,FD_FD_IX,Value,0.584984958171844,0.590873956680298,0.648869633674622,0.664705038070679,0.742443561553955,0.77655816078186,0.785616159439087,0.791354656219482,0.781688451766968,0.804311633110046,0.792510628700256,0.697371602058411,0.696139931678772,0.82104617357254,0.863952994346619,0.88131445646286,0.899355888366699,0.975758492946625,0.999986588954926,0.969763219356537,0.985877811908722,0.984860241413116,0.971015989780426,0.948695182800293,0.791498601436615,0.805980980396271,0.822373807430267,1.0,0.981553077697754,0.976135790348053,0.970904290676117,0.989263951778412,0.945810258388519,0.947624564170837,0.949269235134125,0.978383421897888,0.966927945613861,0.950692117214203,0.958156585693359,0.919035136699677,0.947813510894775,
United States,111,Financial Development Index,FD_FD_IX,Value,0.339195281267166,0.329989492893219,0.350503772497177,0.41390135884285,0.450425684452057,0.450716316699982,0.525051653385162,0.55784022808075,0.559704542160034,0.562883198261261,0.572049081325531,0.568711340427399,0.585651218891144,0.67933201789856,0.690110504627228,0.774921417236328,0.84271115064621,0.875204980373383,0.887719929218292,0.910997688770294,0.896593511104584,0.907045900821686,0.900892734527588,0.909358501434326,0.909007430076599,0.907043874263763,0.909929394721985,0.914111137390137,0.870680749416351,0.90255069732666,0.90883606672287,0.88888680934906,0.901007413864136,0.90016371011734,0.905809700489044,0.912072241306305,0.904890656471252,0.908865094184875,0.916545987129211,0.913868606090546,0.907609522342682,
United Kingdom,112,Financial Development Index,FD_FD_IX,Value,0.490856826305389,0.381821125745773,0.3985595703125,0.425290167331696,0.476239085197449,0.515451610088348,0.529364109039307,0.641405880451202,0.566906034946442,0.601961135864258,0.587963461875916,0.594996452331543,0.5874342918396,0.656791925430298,0.703360855579376,0.685392498970032,0.707718908786774,0.755856454372406,0.782363772392273,0.809546113014221,0.873566389083862,0.896704137325287,0.836589753627777,0.859877228736877,0.872762262821198,0.882399141788483,0.924450218677521,0.947079002857208,0.871525943279266,0.899707555770874,0.895960450172424,0.902559459209442,0.895499050617218,0.849446952342987,0.896807312965393,0.889129042625427,0.881189942359924,0.909568190574646,0.908156752586365,0.906610608100891,0.890833258628845,
"Uzbekistan, Rep. of",927,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244726985692978,0.236879289150238,0.236347287893295,0.193323194980621,0.172245383262634,0.169243216514587,0.146808698773384,0.145290240645409,0.169552579522133,0.171361863613129,0.164845824241638,0.174416050314903,0.165824458003044,0.182643160223961,0.177440643310547,0.178304895758629,0.178747624158859,0.181667789816856,0.201673552393913,0.210931643843651,0.208798348903656,0.206382781267166,0.185310795903206,0.192362725734711,0.231717899441719,0.238643378019333,0.258386969566345,0.278169453144073,
Namibia,728,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177479565143585,0.180288538336754,0.237777173519135,0.248638927936554,0.257333427667618,0.264853060245514,0.281821846961975,0.272766530513763,0.27278208732605,0.316097319126129,0.312612920999527,0.31409153342247,0.312264323234558,0.296557188034058,0.338503390550613,0.310863673686981,0.314112991094589,0.323226243257523,0.382414638996124,0.492676198482513,0.499657988548279,0.505608260631561,0.507538795471191,0.517997682094574,0.528535842895508,0.544756770133972,0.556994616985321,0.542941808700562,0.556945979595184,0.41096818447113,0.4142245054245,
Sudan,732,Financial Development Index,FD_FD_IX,Value,0.077211357653141,0.0782997459173203,0.0970535278320313,0.0878218114376068,0.0840051174163818,0.0803090557456017,0.077919028699398,0.05874352902174,0.0544471628963947,0.0527852028608322,0.0601858831942081,0.06265939027071,0.0694663599133492,0.0612847879528999,0.0584720224142075,0.059865441173315,0.0721250474452972,0.0492101833224297,0.0571311712265015,0.0463624633848667,0.0486105792224407,0.0327457822859287,0.0554309003055096,0.073804035782814,0.0451716147363186,0.0637344941496849,0.0830975025892258,0.0847495198249817,0.0818785578012466,0.0842296928167343,0.0859058424830437,0.0828269049525261,0.0871739014983177,0.0863272771239281,0.085771419107914,0.09431391954422,0.0949640497565269,0.0939149409532547,0.097562849521637,0.0945432484149933,0.0947452634572983,
"South Sudan, Rep. of",733,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067941814661026,0.0726700127124786,0.0755340754985809,0.0821003839373589,0.0702166110277176,0.0490089021623135,0.0525118261575699,0.055458065122366,0.0543774850666523,0.0477324426174164,0.0486374460160732,0.0485260114073753,
Bosnia and Herzegovina,963,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145770967006683,0.167751327157021,0.100844003260136,0.126594305038452,0.117192268371582,0.103949204087257,0.0740351229906082,0.0919275656342506,0.102884612977505,0.118568770587444,0.196853637695313,0.201182082295418,0.219992429018021,0.230650261044502,0.236869245767593,0.221091449260712,0.234675616025925,0.239123865962029,0.239408403635025,0.253449767827988,0.249674618244171,0.248694598674774,0.254621148109436,0.257795453071594,0.26070711016655,0.257600337266922,
"Poland, Rep. of",964,Financial Development Index,FD_FD_IX,Value,0.492379784584045,0.492379784584045,0.492379784584045,0.468784689903259,0.448384642601013,0.442296773195267,0.436137467622757,0.416838616132736,0.366641998291016,0.33181020617485,0.326376020908356,0.36332243680954,0.323249310255051,0.354112952947617,0.326575458049774,0.314016371965408,0.348476320505142,0.361678957939148,0.329815119504929,0.318423926830292,0.385126531124115,0.333924382925034,0.274554222822189,0.304772049188614,0.349935948848724,0.371466934680939,0.405199825763702,0.442411988973618,0.467390984296799,0.439664423465729,0.444662123918533,0.474315702915192,0.454188704490662,0.459033280611038,0.447480946779251,0.451712071895599,0.448998153209686,0.467322945594788,0.439497798681259,0.430383831262589,0.451176732778549,
Romania,968,Financial Development Index,FD_FD_IX,Value,0.126661956310272,0.120517991483212,0.111912705004215,0.116822198033333,0.11947774887085,0.135030314326286,0.140019580721855,0.150994375348091,0.158401623368263,0.148616075515747,0.192096218466759,0.192096218466759,0.192096218466759,0.199935048818588,0.200284779071808,0.225491985678673,0.164562329649925,0.155754715204239,0.139819085597992,0.133823990821838,0.103627949953079,0.105754978954792,0.105003140866756,0.110507845878601,0.118742994964123,0.14290763437748,0.157575696706772,0.179288148880005,0.276289433240891,0.284495234489441,0.283883273601532,0.303201884031296,0.291223973035812,0.292515009641647,0.258532375097275,0.281904458999634,0.275919765233994,0.278156340122223,0.27547150850296,0.258681029081345,0.268101572990417,
Italy,136,Financial Development Index,FD_FD_IX,Value,0.168439924716949,0.210038900375366,0.211082831025124,0.22667483985424,0.294123500585556,0.39621165394783,0.423423320055008,0.403855472803116,0.356391489505768,0.373422265052795,0.350455820560455,0.352533876895905,0.355596929788589,0.389593660831451,0.439063966274261,0.474515110254288,0.490608662366867,0.559161305427551,0.610611259937286,0.709568917751312,0.756805181503296,0.742100954055786,0.734805285930634,0.740135371685028,0.741525530815125,0.745030343532562,0.768161237239838,0.775876402854919,0.756572067737579,0.784776508808136,0.755827665328979,0.738943040370941,0.760524868965149,0.742718040943146,0.764838695526123,0.777226686477661,0.757254898548126,0.796414852142334,0.765037000179291,0.766288936138153,0.773186147212982,
Luxembourg,137,Financial Development Index,FD_FD_IX,Value,0.377906382083893,0.457170188426971,0.50799834728241,0.517678737640381,0.553606688976288,0.616426229476929,0.663038194179535,0.677419602870941,0.661614775657654,0.66072678565979,0.6267249584198,0.638774812221527,0.619940757751465,0.677212238311768,0.68981009721756,0.671276450157166,0.700215101242065,0.722598433494568,0.735657513141632,0.728289246559143,0.726870119571686,0.719747602939606,0.713371276855469,0.713469326496124,0.718517303466797,0.725217163562775,0.738526880741119,0.737669944763184,0.74763160943985,0.74370265007019,0.737803399562836,0.720109820365906,0.724223732948303,0.721412599086761,0.734560191631317,0.719081223011017,0.738139629364014,0.733592212200165,0.73018479347229,0.729373395442963,0.740474462509155,
"Netherlands, The",138,Financial Development Index,FD_FD_IX,Value,0.488411903381348,0.484549701213837,0.488577038049698,0.506527304649353,0.522513329982758,0.559820055961609,0.575917661190033,0.604692697525024,0.59346741437912,0.61369526386261,0.605732977390289,0.606782078742981,0.606472969055176,0.623135507106781,0.655724346637726,0.65459132194519,0.724132120609283,0.787771463394165,0.830590546131134,0.817969739437103,0.847200930118561,0.809853374958038,0.796848595142365,0.827792584896088,0.843681514263153,0.836954712867737,0.861800730228424,0.848276793956757,0.774501085281372,0.798682510852814,0.804394960403442,0.776986956596375,0.743148624897003,0.732835710048676,0.723531544208527,0.716586768627167,0.719386279582977,0.740116775035858,0.728356420993805,0.680782198905945,0.669782221317291,
Czech Rep.,935,Financial Development Index,FD_FD_IX,Value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26286792755127,0.273504853248596,0.282546103000641,0.234347984194756,0.312439322471619,0.329980283975601,0.346551537513733,0.377165257930756,0.326577425003052,0.31451541185379,0.366413235664368,0.306166678667068,0.328194290399551,0.350877344608307,0.386302202939987,0.428652346134186,0.404765844345093,0.399992406368256,0.4310242831707,0.443699985742569,0.443862676620483,0.447627574205399,0.458288639783859,0.471338450908661,0.468316435813904,0.471487194299698,0.464890092611313,0.465398043394089,0.463617593050003,0.461999326944351,0.452103555202484,
Belgium,124,Financial Development Index,FD_FD_IX,Value,0.121089220046997,0.12745825946331,0.183308392763138,0.214046880602837,0.229891806840897,0.299842238426209,0.360627144575119,0.424766659736633,0.405933231115341,0.443032950162888,0.455603241920471,0.45034259557724,0.442048579454422,0.466374218463898,0.500899195671082,0.494496732950211,0.508733808994293,0.537332475185394,0.576864182949066,0.602813363075256,0.598905801773071,0.612209260463715,0.588145196437836,0.588843286037445,0.623740911483765,0.648400366306305,0.681278824806213,0.734725892543793,0.713370442390442,0.682587683200836,0.665934801101685,0.665320336818695,0.655266642570496,0.662897765636444,0.640516221523285,0.68361097574234,0.648277103900909,0.68845933675766,0.664865612983704,0.658216834068298,0.640759885311127,
"Mauritania, Islamic Rep. of",682,Financial Development Index,FD_FD_IX,Value,0.0939956903457642,0.0942611619830132,0.0949768796563149,0.0950014144182205,0.0951805785298347,0.113663822412491,0.107280425727367,0.101297423243523,0.101481281220913,0.112267225980759,0.115798778831959,0.114684656262398,0.0857483893632889,0.0803152397274971,0.0854572877287865,0.0852402299642563,0.070238970220089,0.089041605591774,0.0933705717325211,0.0786785110831261,0.0678333714604378,0.0825896337628365,0.0858854204416275,0.0865361839532852,0.0896913483738899,0.101051546633244,0.0977384448051453,0.0902264788746834,0.0942464470863342,0.0854685381054878,0.0901074409484863,0.0908226445317268,0.0925325825810432,0.0868241041898727,0.108113802969456,0.10227981954813,0.107587710022926,0.109936378896236,0.108660519123077,0.118972823023796,0.12886418402195,
Morocco,686,Financial Development Index,FD_FD_IX,Value,0.130020841956139,0.140423491597176,0.146454870700836,0.154288709163666,0.155593827366829,0.147346794605255,0.149235308170319,0.151108935475349,0.154801204800606,0.133562222123146,0.13775047659874,0.147879287600517,0.151752218604088,0.144906491041183,0.175892889499664,0.194300338625908,0.173942804336548,0.192081436514854,0.195580348372459,0.239914357662201,0.263801425695419,0.262469202280045,0.259435087442398,0.283317536115646,0.264086276292801,0.262151300907135,0.268935769796371,0.290755331516266,0.307055562734604,0.329134345054626,0.341879397630692,0.325985580682755,0.327564656734467,0.325962126255035,0.331648141145706,0.336211562156677,0.347229510545731,0.347883284091949,0.346094638109207,0.348072230815887,0.354836761951447,
Nigeria,694,Financial Development Index,FD_FD_IX,Value,0.169632956385612,0.166091546416283,0.172127723693848,0.14910614490509,0.175080120563507,0.17495821416378,0.185550078749657,0.163413017988205,0.15666127204895,0.136588782072067,0.123626664280891,0.121478691697121,0.154789283871651,0.143870145082474,0.139130532741547,0.144853115081787,0.160255193710327,0.177441954612732,0.185978353023529,0.182654067873955,0.176707521080971,0.170015826821327,0.1737439930439,0.177062019705772,0.197195395827293,0.188076972961426,0.199024960398674,0.244318306446075,0.270053595304489,0.219415321946144,0.203137874603271,0.192080870270729,0.208044797182083,0.21908974647522,0.219006538391113,0.215692102909088,0.217651084065437,0.219665750861168,0.225605577230453,0.225672155618668,0.222471877932549,
Gabon,646,Financial Development Index,FD_FD_IX,Value,0.0429843887686729,0.044833529740572,0.0421501472592354,0.0479470230638981,0.0477053113281727,0.0535280629992485,0.0624977461993694,0.0878863334655762,0.0832557082176209,0.0750665962696075,0.0544040203094482,0.0683114528656006,0.0553286224603653,0.0523751713335514,0.0755209475755692,0.0620428137481213,0.0701129585504532,0.0836390852928162,0.086885966360569,0.0838986188173294,0.0906812250614166,0.0904013067483902,0.0934071764349937,0.0783793404698372,0.0850622355937958,0.0949656888842583,0.0957853272557259,0.0951044633984566,0.0883494690060616,0.089116096496582,0.0939827188849449,0.0858259573578835,0.105238117277622,0.112938590347767,0.116709686815739,0.117751196026802,0.118631683290005,0.109697438776493,0.107053898274899,0.11835490167141,0.122270353138447,
Austria,122,Financial Development Index,FD_FD_IX,Value,0.184855133295059,0.191858574748039,0.197188168764114,0.240087851881981,0.271280467510223,0.320435911417007,0.332197666168213,0.349126070737839,0.335179299116135,0.456655621528625,0.466579794883728,0.33518585562706,0.326184540987015,0.384185403585434,0.427852660417557,0.446563124656677,0.447681546211243,0.493869006633759,0.600966274738312,0.565933525562286,0.598737776279449,0.576359629631042,0.570834934711456,0.610070943832397,0.657540559768677,0.678443908691406,0.709068536758423,0.728354454040527,0.740551888942719,0.664093852043152,0.661181449890137,0.654977202415466,0.620383739471436,0.614287793636322,0.602319121360779,0.604478538036346,0.61820524930954,0.608674228191376,0.629834890365601,0.612207055091858,0.620949864387512,
